Commit Hash,Widget Name,Author,Time
297ad2d20758061d11f0f3973c1f8bf6c8e58378,Unknown Widget,Unknown Author,Unknown Time
a499ab4a162a7e1b6e7ae75a42e0fd742166f630,Unknown Widget,Unknown Author,Unknown Time
295b9b4f9f5d36033dbc7bd6fcd225650757aef8,Unknown Widget,Unknown Author,Unknown Time
1e92f95855e7adc4b7f75928b57d219ec1586fba,Unknown Widget,Unknown Author,Unknown Time
e65e35b0a92ed0ff7d76379b1ba6e51421985048,Unknown Widget,Unknown Author,Unknown Time
83a207d60d80fe10560efe2b24da41165d094c6b,WikiOnSocialDB,rodrigos.near,2023-04-20
8c7568ee2611a9502d76ed746859b09601f66b72,WikiOnSocialDB,rodrigos.near,2023-04-15
389849c6afa8f2c8af19eedca1970db2c9f63c8f,WikiOnSocialDB,rodrigos.near,2023-04-15
26bb2281f10156d49a80fb50d7f8c71b44c88908,MainPage.Post.Header,neardigitalcollective.near,2023-05-04
c4457227fb9238eb678e9ed635c8c66b7ec7e212,MainPage.Post.Header,neardigitalcollective.near,2023-05-04
12a68d587024b6d9b4f87d70d69d8899c318eb5f,MainPage.Post.Header,f2bc8abdb8ba64fe5aac9689ded9491ff0e6fdcd7a5c680b7cf364142d1789fb,2023-04-19
a8a0fa763fa22bdc50f695a5ff6eeefd6ee57884,MainPage.Post.Header,f2bc8abdb8ba64fe5aac9689ded9491ff0e6fdcd7a5c680b7cf364142d1789fb,2023-04-19
d4c03e9c5fd5d3201d91a355eda4a108c5266ecb,MainPage.Post.Header,f2bc8abdb8ba64fe5aac9689ded9491ff0e6fdcd7a5c680b7cf364142d1789fb,2023-04-18
c098eb96b3ccca0c7c03f6441b56aaa22ee9549a,MainPage.Post.Header,f2bc8abdb8ba64fe5aac9689ded9491ff0e6fdcd7a5c680b7cf364142d1789fb,2023-04-18
09ce8df3008f805d0e6c7dfb5489c8840b7d3268,MainPage.Post.Header,f2bc8abdb8ba64fe5aac9689ded9491ff0e6fdcd7a5c680b7cf364142d1789fb,2023-04-18
fe5d443e36b9d8730569b7fede8dff58c41b7e7e,MainPage.Post.Header,f2bc8abdb8ba64fe5aac9689ded9491ff0e6fdcd7a5c680b7cf364142d1789fb,2023-04-18
a40a34f675f772ddc21b75d6be57d2d84174af09,near_radar,ostolex.near,2023-04-28
ef39fe7597ac5e38080108974ab6ffadc1c3063c,near_radar,ostolex.near,2023-04-28
73387c0f846e5e162e2b895717d41f3f98f87cc0,near_radar,ostolex.near,2023-04-28
d878d6c12bff2619cdbc84abf52580ec2baab7c8,near_radar,ostolex.near,2023-04-27
c1d7f9eff98273fb5e5e631b09d5083ad8fb27b4,Unknown Widget,Unknown Author,Unknown Time
45450b67cc789ee3230f9456129dbdc553aefef2,Unknown Widget,Unknown Author,Unknown Time
2bec08f0638bbee26caa9f4028fa626dcd749fba,Unknown Widget,Unknown Author,Unknown Time
84f580dec59c317dc8052b3eb84d8513886b502c,Unknown Widget,Unknown Author,Unknown Time
30e1f9f233f63f259e58b5ca0f25eb84da27b663,Unknown Widget,Unknown Author,Unknown Time
28ce8b24c1924802c2843ee8eb1892b89cdcc8bf,Unknown Widget,Unknown Author,Unknown Time
3a576038858f981f576a341d635d20b699d203d4,Unknown Widget,Unknown Author,Unknown Time
bd819103ae884534a35f752d3720e760bdeb9b48,Unknown Widget,Unknown Author,Unknown Time
102bb0e5537afae1f18745c6738b9276c1daf024,Unknown Widget,Unknown Author,Unknown Time
b63db99b4b1c601d883d3c38378c8d6ff90e3b91,Gigs_AllArticleList,neardigitalcollective.near,2023-05-04
4070eb2528f15834c37d724d99d184d386644323,Gigs_AllArticleList,neardigitalcollective.near,2023-05-04
5cc36fedede847fe0c69ca801de1fcd028225ea2,abc.View.Page,hack.near,2023-04-14
f497c73d58782bac79e7f3409eff055f25574a19,abc.View.Page,hack.near,2023-04-14
183f052b8cd984e48fe4caf521db3f421bc80eee,abc.View.Page,hack.near,2023-04-14
8b844be2404613afe8110f72ffb643135d8a73eb,GigMainPage.Post,neardigitalcollective.near,2023-05-04
0cacdbd2c9b696bd7c40c84758d9bbeba5a1ca0f,GigMainPage.Post,neardigitalcollective.near,2023-05-04
69136040508faa632bf84f2df1b24a668312dc9d,ComponentCard,chaotictempest.near,2023-04-24
666cf5eb90a89d52d8213a6075854acb662a80fc,ListingInput,0xprometheus.near,2023-05-02
1becd890a93241fec35c662a660093d514309e3f,ListingInput,0xprometheus.near,2023-05-02
baef2e6564b762926f37c437990e3ea5bb65a967,ListingInput,0xprometheus.near,2023-05-02
0b1322cbc1491b0c837e166204a30fc43a3a65c2,ListingInput,0xprometheus.near,2023-05-02
4edfa329d66476b69a18f4ffe7ac3eb8b219e0cc,Request.About,nearhorizon.near,2023-04-26
9b8441290206cd3ed41ac7316a5964606d184017,Request.About,contribut3.near,2023-04-26
a89f3e3dea7f68983923c912578f656e36d74a56,Request.About,contribut3.near,2023-04-26
c23276cecb9034e84e73faee0f47ce4e941e1af0,Request.About,contribut3.near,2023-04-24
088e922f4067e5591716328e7c1b53cf21c68614,Request.About,contribut3.near,2023-04-21
6386c2b1f78a5d9a2410a3991febedc91295bc2f,Request.About,contribut3.near,2023-04-21
b5895f36191f355f86eca800ce82cd1547532e90,Request.About,contribut3.near,2023-04-21
f221562e3a418985f47e14775105c6bcc2b4232e,Request.About,contribut3.near,2023-04-21
bdb7aed458e85226f1b3a4b395157e6b30dedc3b,X5,golas.near,2023-04-19
e5a01127c390fdd56ac4fec51f9c4d3ae3a256d4,X5,golas.near,2023-04-19
8168d2f10b82661dd42978c8662930b00b03dd67,X5,golas.near,2023-04-19
11003807852d039800d4189e9a0892584ee944b8,X5,golas.near,2023-04-19
4b781b1620ec07ecbbe8794db8b3b61ea2190d60,X5,golas.near,2023-04-19
55190754256ec75ad90be2de6ada9b601e0fec8a,X5,golas.near,2023-04-19
64586c8ff5cacadb99c41185457cf42a06cde581,X5,golas.near,2023-04-19
8bd5041c03968801b4b9107519df11ef910090ee,X5,golas.near,2023-04-19
dfc50dbeefa2e3a1c9e3429d390e02e7cf1cba98,X5,golas.near,2023-04-19
4e9f78ab89903a56549ce48e3afe5ac6cc3f479e,X5,golas.near,2023-04-19
60e3f5e314ac1c6c290dcf7814075b327d5a351c,X5,golas.near,2023-04-19
a4a004b868ae2e202b3bfcd7f9001b8338c2e0ee,X5,golas.near,2023-04-19
4d09e4333711d878ca109a1277ef9b51e0126ffe,X5,golas.near,2023-04-19
2a9a5edbaed67b79f369c89e2b2d7e7a42800e7d,X5,golas.near,2023-04-19
efa948950fd80cfc558b26df13b08e94313fa099,X5,golas.near,2023-04-19
803d88237df7bc831e664eeb0a989d5cdb641014,X5,golas.near,2023-04-19
fb76c35d66178ad8760b591001e8cb2cd6ac95f2,X5,golas.near,2023-04-19
21fc0b04def385cc9027bca0037efb113fe57848,X5,golas.near,2023-04-19
ec0f7e0f503aca5c5697e63a59fbef54bc1bc91e,X5,golas.near,2023-04-19
aa7b7af8099dd9b828f1f5fc47606c8b506183ec,X5,golas.near,2023-04-19
a40c033dc826cc444b372d722ff78e1e06d892e3,X5,golas.near,2023-04-19
3509eda7a2bd2908ef1bc53064c814f9f5e1b654,X5,golas.near,2023-04-19
93bd45de18c4bcfedcec902567df5e5bd5ed1659,X5,golas.near,2023-04-19
408b1828c17cd168c533f1ab80a0526b6aaec281,X5,golas.near,2023-04-19
94b46b1a4edc690d2e72227bfd7bf057a168e224,X5,golas.near,2023-04-19
a9a99833466130b545bc0a51b3ea95b851670250,X5,golas.near,2023-04-19
f0e6f9541d1284f7c3bc76faa8ca232458ce617c,X5,golas.near,2023-04-19
9c8be4561960911dcc5c60d0ef3dc32af14ac979,X5,golas.near,2023-04-19
c00125fabc626d33471359ef16c318d967146071,X5,golas.near,2023-04-19
912460fd56775b02a1470c644b08b7691c608aea,X5,golas.near,2023-04-18
b7ddc26fd96173296ea4c2b10ebdb3a6d4531861,X5,golas.near,2023-04-18
760c9f692bdd3e92f4eba029b1b64a8f09519645,X5,golas.near,2023-04-18
0884eafe45f9ddbf24a3f6852628ee19eedc7970,X5,golas.near,2023-04-18
a4624e0ffd997668cdb9aaff2c35bd2635095234,X5,golas.near,2023-04-18
ea060812ebf8485812ceedce37ded23c7049de7a,X5,golas.near,2023-04-18
07358cf879912fc04ec1e1c4fef726671316e63f,X5,golas.near,2023-04-18
cae85a051885c9a3edf719758cd37617da029b21,X5,golas.near,2023-04-18
a816b53738358f26e17ab5f28ea45d7b45a1a895,X5,golas.near,2023-04-18
414539198beec9fecc9492056d284dfe22952841,X5,golas.near,2023-04-18
0fd86bbac6054713962b08c1972f696095ec1c45,X5,golas.near,2023-04-18
3395bb37d4113b89a1baa234298b3525449dacfd,X5,golas.near,2023-04-18
0d993a8f41f386bdcd2b1ecb21566ce7b7a9a48a,Project.List,contribut3.near,2023-04-26
8969347c8f15b6aefd4f7c77b69a4efd7ea3ec7e,Project.List,contribut3.near,2023-04-26
1783288b516a762b594d9bf7bbc779b32e91bc35,Project.List,contribut3.near,2023-04-19
7cf0df46c3c9d35234923eec9b32f69bfcf1bcf1,Project.List,contribut3.near,2023-04-19
a19856a824e289c2ac06ead022b7cc29cbe9aa66,Testcreate,amy246.near,2023-04-30
fa9bf2a33271c7606980fe25b298b2403ede9d4c,Unknown Widget,Unknown Author,Unknown Time
9b82be5b44669f8df8ead34babbd3933e0efc733,Proposal.Card,contribut3.near,2023-04-21
4fc4683481bf499f85fca406cd3f3cfa7f75774b,Proposal.Card,contribut3.near,2023-04-21
41e16da0669dd806df6bd446b9134da093f9a664,Proposal.Card,contribut3.near,2023-04-21
5b8e100208c56a451b2e0cb6f42d0a5fc03a894f,Proposal.Card,contribut3.near,2023-04-21
9b29b9fcc9ec685f9a5cf6d3481d14460e52593f,Proposal.Card,contribut3.near,2023-04-21
d3e60c8c0d7a01fd061df7a8362d8078082699b7,Proposal.Card,contribut3.near,2023-04-21
45c5b26b41912b0744a2f6af5273bd40eb490be0,Proposal.Card,contribut3.near,2023-04-21
7b919ce39c0947293a35afb16b265ebf86a0d57d,Proposal.Card,contribut3.near,2023-04-21
b43a82e0021c0c39f60b8326786d054f6c376410,Proposal.Card,contribut3.near,2023-04-21
3dfeffbf0e06691fc027053caf61ec168b4b402c,Proposal.Card,contribut3.near,2023-04-21
7e435dec6ccd9ad9eb085fd032aa861b46275ee9,Proposal.Card,contribut3.near,2023-04-21
4c4456f5559452c5ea5d3aa62e3c8edc52e515bc,Proposal.Card,contribut3.near,2023-04-21
dfaab955d95c034114ef04dd00d6e2abc5b5b803,Proposal.Card,contribut3.near,2023-04-21
5524a5d00cd5aa6393eed1f4dd4c52d973935d90,Proposal.Card,contribut3.near,2023-04-21
5744cfe0fa2e6f246a7e9b59d82b922910506c28,Proposal.Card,contribut3.near,2023-04-21
daac1defd390409b69c719c4c36bfa73d1f9c65a,Proposal.Card,contribut3.near,2023-04-21
5baadd261c80d9e3d9cb6903ce2cf4033fa5f69d,Proposal.Card,contribut3.near,2023-04-21
636cc86f88fec7217d1216e7b8eb06ddb8a1a861,Proposal.Card,contribut3.near,2023-04-21
c74c6bdbdf52bdec79bf4a67fbd1f7c56c8c80f4,Proposal.Card,contribut3.near,2023-04-21
c24707484cbeede4abd1ee0134869d3ff42dccfe,Proposal.Card,contribut3.near,2023-04-21
4d1cef86cc8cb85de076d0fec3b71f001cdf5bcc,Proposal.Card,contribut3.near,2023-04-21
07baeb57e0a52f277ca579a343ecd363362c63fb,Proposal.Card,contribut3.near,2023-04-21
c17fe9fee79270fcdf417562dc8609dde1440b9d,Proposal.Card,contribut3.near,2023-04-21
59b769d030ba18861c2a22f05e7a36e0534fd7c1,Proposal.Card,contribut3.near,2023-04-21
07cf475ef11f72b00b54060a7bd1eafd74a5b766,Proposal.Card,contribut3.near,2023-04-21
67e638734bb090a3c1f2550f94315f45de1d53d5,Proposal.Card,contribut3.near,2023-04-21
e3dda0921cca7571074034696963e0a821f3e1ef,Proposal.Card,contribut3.near,2023-04-21
83dca104b1390cab0e22a9805bdc69940e47a3f3,Proposal.Card,contribut3.near,2023-04-21
a79db3b3f49ae572b1c36d11d99eb8b1d0a6baaf,Proposal.Card,contribut3.near,2023-04-21
4ce41d48ca2fdbba8fcbe6bdb7521a95bcabc618,Proposal.Card,contribut3.near,2023-04-21
9caf55ed23347a9a3e68357624b918067364ca2f,Proposal.Card,contribut3.near,2023-04-21
1d74f7d692bbaa9a27377647b7982d6084bd9f24,Proposal.Card,contribut3.near,2023-04-21
509dc5222df341ed436519630c52f99a87f55177,Proposal.Card,contribut3.near,2023-04-21
6a7da68bf1b02d7568438cb88f71d57ca9918733,Proposal.Card,contribut3.near,2023-04-21
82cef64751f2b67bc74afe677667f6d9e168f2f5,Proposal.Card,contribut3.near,2023-04-21
e1c1608e90a92fb1e700e5a36f45c551f744f035,Request.Details,contribut3.near,2023-04-21
3ae6c842942e0e379b84e3d3a5386f8737af26d9,Request.Details,contribut3.near,2023-04-21
2698ed545be85fe744185038c25e1ed985f41f12,Request.Details,contribut3.near,2023-04-21
db518a8eb02181c800014c538129833316ec464d,Request.Details,contribut3.near,2023-04-21
bc3923fbd46c34fff487c0caa99222c6fe651b31,Request.Details,contribut3.near,2023-04-21
05e438c49e870056d73df86d46066a2a08f55954,Request.Details,contribut3.near,2023-04-21
1a374fe12d71368902a85f689e50354bd92c13ef,Request.Details,contribut3.near,2023-04-21
6845c19f68d2c1f7bdd258c68352744ec37f711b,Request.Details,contribut3.near,2023-04-21
23e5b8bb286ba5d4254a47b27e62065c33915331,Request.Details,contribut3.near,2023-04-21
7e9a3d3663fa4e1071b87b474b29ad97a13966ba,Request.Details,contribut3.near,2023-04-21
361d5e2adf0c629068ef40ca36d6dfdf374a612e,Request.Details,contribut3.near,2023-04-21
3847b4ec531e8cf411b38a259132730598d6d67b,Request.Details,contribut3.near,2023-04-21
3fb50ea04c421a523d3fd97b90d04c2ca3f393aa,Request.Details,contribut3.near,2023-04-21
b2b12f79ad270e9fe05ee7343d5c2b1686b7942e,Request.Details,contribut3.near,2023-04-21
3b703092b376d54deb1f9a04ee20ae09caa6ee0d,Request.Details,contribut3.near,2023-04-21
0003a86beacc0404abd328d6dd499f3e989d19d9,First_widget_test,7418d5cb7d7657e526b8bccf28750939105828d0f5b34a7254bd107477d84a2c,2023-04-21
5ab6c3faa3f4fbea6e9584c95cdd047c4cf55d5b,Everything.View.wer,snowman12312.near,2023-04-15
c1e9f7e061a4c145e549748fce36766673bf6d13,Everything.View.wer,snowman12312.near,2023-04-15
35da10f00ebd131cba1cb8aa83560aaf59df516f,Unknown Widget,Unknown Author,Unknown Time
8253919005d505acd024e77d4de94411a05f4b76,Unknown Widget,Unknown Author,Unknown Time
576da9084201191bbd776fb69d039f8328bb0d73,Unknown Widget,Unknown Author,Unknown Time
aecabbf9168feab1d72f8c65fac65159eb7ecfaf,Unknown Widget,Unknown Author,Unknown Time
e548432cbe9962a5a9958188353787dc7424e8fc,Unknown Widget,Unknown Author,Unknown Time
7c35abc4f8550067bd426546fdf377927e32dc73,Unknown Widget,Unknown Author,Unknown Time
ac93a5dea7498e7e3196cb6391dd5d7c464d2e0e,Unknown Widget,Unknown Author,Unknown Time
5ac053316ac87b5c1c54c748e1eb3bbc1ba5e79e,Unknown Widget,Unknown Author,Unknown Time
1702dcee9e00afa953e411a3975b0c659b78705a,Unknown Widget,Unknown Author,Unknown Time
153ea43fffde7dff8bbf5e38fb323a1b526b25cb,Group.Search,hack.near,2023-04-16
c742bc34f36cfa50b72dd0d5da4e0fc9f93e038b,Group.Search,hack.near,2023-04-16
5fce812e99e312a8e6d588566b1dcf32e93a3e91,Community.Posts.Compose,evrything.near,2023-04-21
ba3084d65b9577579218c1c0b37f8dfb732b0606,Community.Posts.Compose,evrything.near,2023-04-21
717e3f561f033e1547ed3db4800910c6842c346d,Community.Posts.Compose,efiz.near,2023-04-21
49e40579b41d0de3403ebf7c34aebe569723943e,Community.Posts.Compose,efiz.near,2023-04-21
3e91931d61a9fcccb817f85a913a214f60daa40b,Community.Posts.Compose,efiz.near,2023-04-21
04df1c9c28ed1e28f056f220dbba16197a862d25,Community.Posts.Compose,efiz.near,2023-04-20
27701681c44da87f6a65f018457954572403db13,Proposal.AdminList,nearhorizon.near,2023-05-04
9bf46fdaf855184130e73bbeca3e7320d8f18f5e,Proposal.AdminList,contribut3.near,2023-04-21
3c80cab5209c9db39b2396a209d3df34b83296c4,Proposal.AdminList,contribut3.near,2023-04-21
58250362ce6834d58487c8077f5b8271ea3f0db9,Proposal.AdminList,contribut3.near,2023-04-20
ab218b70870ee10786b24d47a7988082323e910d,Proposal.AdminList,contribut3.near,2023-04-20
8f781ed6c9178c3b0ac34cc93a27fa52efc4150d,Proposal.AdminList,contribut3.near,2023-04-19
cdb0ba73d080a1829dac979e4eade1c94c1c07ec,Proposal.AdminList,contribut3.near,2023-04-19
6b00da5fcf2cb0e8bf8bdb55d3ff331ba6e5422b,Proposal.AdminList,contribut3.near,2023-04-19
aa544b9339d74218adc6567035eacf9bde2d72c5,Posts.Compose,efiz.near,2023-04-20
d85862fe37b5e1a5cd18d20ca2d2a7c3aff1423a,Posts.Compose,efiz.near,2023-04-20
b8309da71699c67a2081cf33190b45229dc7fbaa,Posts.Compose,efiz.near,2023-04-20
cea3bfa0837f5ab158f8d01cf62b4be51b7f7620,Posts.Compose,efiz.near,2023-04-20
386b0d133dfcb3b92af95eb3d66d48a4f947536e,GPTMinter,petersalomonsen.near,2023-05-02
d8880c726d4e55e9ef4698d8aecf831c8299175a,GPTMinter,petersalomonsen.near,2023-04-30
3e679c2560dea36f1250672d19006fb0276a0a08,GPTMinter,petersalomonsen.near,2023-04-30
688f5efbec455ba8f446d2ed10f52ef43a9b369a,GPTMinter,petersalomonsen.near,2023-04-30
9ca8151fbe66c1e5d325904981b4f4af7553823e,GPTMinter,petersalomonsen.near,2023-04-30
d3f8d134332c533407335847511fdb18b0482427,Unknown Widget,Unknown Author,Unknown Time
76dea6267a0c9e08a0972272b4b87efd27e49bc3,Unknown Widget,Unknown Author,Unknown Time
2fec8dd54cdd3de7f529efed88b5d0dbc1898156,Unknown Widget,Unknown Author,Unknown Time
23e5c31f45c2b4c8306b57787d454bdb958ac92e,Unknown Widget,Unknown Author,Unknown Time
e2563d53a92607fd24f7083265fe211f1268b40e,Unknown Widget,Unknown Author,Unknown Time
dbd8bdd96dd57a64f1e3efa2a538db48b2fa7c9f,Unknown Widget,Unknown Author,Unknown Time
3a1f508257c9b3ef8df68110b66f93a7e1776477,Unknown Widget,Unknown Author,Unknown Time
61bb7bc6327280f189d89e3c7a0b05abbe951f3f,Unknown Widget,Unknown Author,Unknown Time
02c01842a67616afe89751116fbdb2312edccf23,Unknown Widget,Unknown Author,Unknown Time
5897046b768d209762da548759546602eae15e72,Unknown Widget,Unknown Author,Unknown Time
92676f3a81158701b4dc041827910cc63657e483,Unknown Widget,Unknown Author,Unknown Time
afc7b04f13e6c81c1ef834b73ab16015152a22ae,Unknown Widget,Unknown Author,Unknown Time
20bf583cfeba057bf5a8d27631c6cbe4cc1188f5,Unknown Widget,Unknown Author,Unknown Time
ed5aa200ec7a40aef384e5e66b298c79b851e5bb,BugTest,dorgon108.near,2023-04-27
953de0a05f53034afafd8d3509c4b57a9eab56cb,Unknown Widget,Unknown Author,Unknown Time
cb568500866c40a8c43054ff3d21aeef889a0d5d,Unknown Widget,Unknown Author,Unknown Time
05c0f2012bf3616c622cb0aa62cb4de50bae481d,Unknown Widget,Unknown Author,Unknown Time
657cc58fac8e3f2669b4b51a524e44d9fe0d0da8,Unknown Widget,Unknown Author,Unknown Time
2c2c26eaa993ce72278e104c6282e8fd3c7188be,Unknown Widget,Unknown Author,Unknown Time
dc4492e74db9068ad85f13a4a529ab2f20773efa,Unknown Widget,Unknown Author,Unknown Time
dadf53acab545d66f3f093a06edb6d2e4fcdce61,Unknown Widget,Unknown Author,Unknown Time
3574e37a5c18add4d796d1909721814fb660f0d3,Unknown Widget,Unknown Author,Unknown Time
5976a3163224444e758bece202546e37d5d84940,Unknown Widget,Unknown Author,Unknown Time
b80442067c856c7b1dcb64f66e18a833a8b6055b,Unknown Widget,Unknown Author,Unknown Time
452d8091c50757d60599d8a812d16cadf7ad3ec3,Unknown Widget,Unknown Author,Unknown Time
66afe9ee28b8c86ba396c1a6effd9941d6c9b549,DAO.Social.Post,hack.near,2023-05-03
3c36342148f52b682ff3273a63f92c41d3adb512,Vendor.InivteForm,contribut3.near,2023-04-25
185adad1e0b6568a48d34376face2be1cc56e791,Common.Group,hack.near,2023-04-16
6248d70497d20bac7597d5785b0d99b76b072891,Unknown Widget,Unknown Author,Unknown Time
9b6d146ea72eef3868a471dd50df605117a17170,Unknown Widget,Unknown Author,Unknown Time
b90f2f3986f9399cc1d8029f2d5391edee9176c5,Unknown Widget,Unknown Author,Unknown Time
a1431d5456b31cab873e72eb43ab700e414b7e62,Unknown Widget,Unknown Author,Unknown Time
9c34211391d16dba24fa1e31292109abc8850871,Unknown Widget,Unknown Author,Unknown Time
3cc58d32be45522114eb3a3ea16c2852bf3dd5ee,Unknown Widget,Unknown Author,Unknown Time
02efb9418369680efba30686fb77d26e6f806b5e,Unknown Widget,Unknown Author,Unknown Time
f15ee5f9c0d98132fed271bd00c59e51e544d637,Unknown Widget,Unknown Author,Unknown Time
5101b6b79bb66168f38cae082cf60b1034785519,Unknown Widget,Unknown Author,Unknown Time
af7df9d614e5a081c2070ee0ab45fbe0d69e8059,Unknown Widget,Unknown Author,Unknown Time
7c3b4a6d8b27dc65206f980075184f5164a3ecea,Unknown Widget,Unknown Author,Unknown Time
2f85babf11c1f5496ae9f8f43bf5ff8bc2f3595b,Unknown Widget,Unknown Author,Unknown Time
2e9a97f8b0ff27c87c087707e8be3ca54b8a050a,Unknown Widget,Unknown Author,Unknown Time
274a0a794cea58e18243ae8366076676012fe923,Unknown Widget,Unknown Author,Unknown Time
88dd368f2e0ebf1b87d9d69fc4f3cc139ea72aba,Unknown Widget,Unknown Author,Unknown Time
ba3e355e83f7401aeba5f72588120fa627ed2850,Unknown Widget,Unknown Author,Unknown Time
97b407fd163a8515f150c834f043bf2644a06eae,Unknown Widget,Unknown Author,Unknown Time
08612193c271a672af2dfe9d1e7bb9c40739e272,Unknown Widget,Unknown Author,Unknown Time
7f026b43a0d97ad775448e500b2e2e5635fa0803,Unknown Widget,Unknown Author,Unknown Time
a9fa3a74e913ebdf6868e1c2475f22dafc305dcc,Unknown Widget,Unknown Author,Unknown Time
68fa30b1764edf63ccea060ae654776ac40b23ec,Unknown Widget,Unknown Author,Unknown Time
50cb239174c3c2370550684a2eb0324dd5632493,Unknown Widget,Unknown Author,Unknown Time
0ea3f87668fb3f6a5f5c890333c214722579a037,Unknown Widget,Unknown Author,Unknown Time
0a2c7bd5bc25b15ca72f48bf4f491b5bc3b20721,Unknown Widget,Unknown Author,Unknown Time
b7afa83c5354fa28a2482bdb15c009ee1d6b582a,Gigs_Comment.Feed,neardigitalcollective.near,2023-05-04
40df6216d6f9da70c0b6bfcd986eca2de5cf51d1,ComponentStarter,golas.near,2023-04-20
d912fbcc26601da690a89188af3ea2106573ec5b,t,flyflyfly.near,2023-04-16
a1479770f9368963f754d9ec484507fdc79f5f94,ClimateClock,earthday.near,2023-04-22
b5f498bf75f9a92cb17b6f57c67bf5f35b5434c4,MainPage.Post,f2bc8abdb8ba64fe5aac9689ded9491ff0e6fdcd7a5c680b7cf364142d1789fb,2023-04-18
fbd911bf1e8250094e9de0774c3ab6ad94e995dd,MainPage.Post,f2bc8abdb8ba64fe5aac9689ded9491ff0e6fdcd7a5c680b7cf364142d1789fb,2023-04-18
ed856dcaa755e7d94dfee58ab2bd4555a45b8599,MainPage.Post,f2bc8abdb8ba64fe5aac9689ded9491ff0e6fdcd7a5c680b7cf364142d1789fb,2023-04-18
dc258ba402b9d5b56be4a2caf8dc82e9b6d8b6e4,MainPage.Post,f2bc8abdb8ba64fe5aac9689ded9491ff0e6fdcd7a5c680b7cf364142d1789fb,2023-04-18
d5359f818dda42a86271073cbf2c3c50546ee07d,MainPage.Post,f2bc8abdb8ba64fe5aac9689ded9491ff0e6fdcd7a5c680b7cf364142d1789fb,2023-04-18
47a9611b036b32fe47a7a9d5072a4c5de7934d54,MainPage.Post,f2bc8abdb8ba64fe5aac9689ded9491ff0e6fdcd7a5c680b7cf364142d1789fb,2023-04-18
5a80086588ed615b71878eee182e2415099c38b9,MainPage.Post,f2bc8abdb8ba64fe5aac9689ded9491ff0e6fdcd7a5c680b7cf364142d1789fb,2023-04-17
4a1c6f43dc250264f9a29bb11558304929aa6094,MainPage.Post,f2bc8abdb8ba64fe5aac9689ded9491ff0e6fdcd7a5c680b7cf364142d1789fb,2023-04-17
1ca355e9349c43ec36535f6b42efa51578b7c390,MainPage.Post,f2bc8abdb8ba64fe5aac9689ded9491ff0e6fdcd7a5c680b7cf364142d1789fb,2023-04-17
d7fe2d18e5cce2ce1c5a42813f0b23a055a7c130,MainPage.Post,f2bc8abdb8ba64fe5aac9689ded9491ff0e6fdcd7a5c680b7cf364142d1789fb,2023-04-17
158d24ab8b6e18257716ca17b9431e12a73ccb72,MainPage.Post,f2bc8abdb8ba64fe5aac9689ded9491ff0e6fdcd7a5c680b7cf364142d1789fb,2023-04-17
2b995e17ba9f22f189c89ebaf25319348ff91cf9,MainPage.Post,f2bc8abdb8ba64fe5aac9689ded9491ff0e6fdcd7a5c680b7cf364142d1789fb,2023-04-17
76cf14208a5839585c8eaea48812f4ee230ed554,MainPage.Post,f2bc8abdb8ba64fe5aac9689ded9491ff0e6fdcd7a5c680b7cf364142d1789fb,2023-04-17
9ee1ccaa85b889d68fd174d08b803f3c73b93885,MainPage.Post,f2bc8abdb8ba64fe5aac9689ded9491ff0e6fdcd7a5c680b7cf364142d1789fb,2023-04-17
